Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675372282.3196259,0,76282,0,GPS1_frame,62.35310000000027,22.670799999999872,14.6,1.3,586490.5132812676,6914634.054210578,21.0:11.0,34,V
1675372283.3219283,0,76283,0,GPS1_frame,62.35369999999966,22.670600000000377,14.9,1.3,586478.4352155514,6914700.614615108,21.0:11.0,34,V
1675372284.3676486,0,76284,0,GPS1_frame,62.35440000000017,22.67029999999977,15.2,1.3,586460.8942922656,6914778.17934826,21.0:11.0,34,V
1675372285.3230546,0,76285,0,GPS1_frame,62.35490000000027,22.669700000000375,15.5,1.3,586428.4030501681,6914833.067251746,21.0:11.0,34,V
1675372286.3200586,0,76286,0,GPS1_frame,62.35559999999987,22.669200000000274,15.8,1.3,586400.5131476718,6914910.365030704,21.0:11.0,34,V
1675372287.3209617,0,76287,0,GPS1_frame,62.35639999999967,22.668800000000374,16.1,1.3,586377.5121873814,6914998.93458736,21.0:11.0,34,V
1675372288.3205457,0,76288,0,GPS1_frame,62.35729999999967,22.66859999999997,16.9,1.3,586364.5749953233,6915098.9093671,21.0:11.0,34,V
1675372289.323208,0,76289,0,GPS1_frame,62.35789999999997,22.668399999999565,17.4,1.3,586352.5005766989,6915165.470230845,21.0:11.0,34,V
1675372290.3202496,0,76290,0,GPS1_frame,62.35850000000028,22.667999999999665,17.8,1.3,586330.0768987122,6915231.764135894,21.0:11.0,34,V
1675372291.3208017,0,76291,0,GPS1_frame,62.35900000000038,22.667499999999563,17.9,1.3,586302.7665462837,6915286.7867389275,21.0:11.0,34,V
1675372292.322067,0,76292,0,GPS1_frame,62.35959999999977,22.667199999999866,17.9,1.3,586285.519176841,6915353.214395658,21.0:11.0,34,V
1675372293.3260086,0,76293,0,GPS1_frame,62.36030000000028,22.666699999999764,18.0,1.3,586257.6362309967,6915430.513356022,21.0:11.0,34,V
1675372294.3212056,0,76294,0,GPS1_frame,62.360999999999876,22.666299999999865,18.5,1.3,586234.9288777034,6915507.9458919205,21.0:11.0,34,V
1675372295.3235502,0,76295,0,GPS1_frame,62.36189999999988,22.666000000000167,19.1,1.3,586216.8227802902,6915607.787908327,21.0:11.0,34,V
1675372296.3224669,0,76296,0,GPS1_frame,62.362600000000384,22.665399999999863,19.2,1.3,586183.7690819174,6915684.954160198,21.0:11.0,34,V
1675372297.3755846,0,76297,0,GPS1_frame,62.363000000000284,22.665100000000166,19.5,1.3,586167.0993503082,6915729.106411216,21.0:11.0,34,V
1675372298.3220763,0,76298,0,GPS1_frame,62.363500000000386,22.66449999999986,19.7,1.3,586134.6213152022,6915783.997125506,21.0:11.0,34,V
1675372299.3523278,0,76299,0,GPS1_frame,62.36409999999978,22.66399999999976,19.9,1.3,586107.0315419951,6915850.159316433,21.0:11.0,34,V
1675372300.3200464,0,76300,0,GPS1_frame,62.36480000000029,22.663400000000365,20.4,1.3,586073.9824707622,6915927.326638955,21.0:11.0,34,V
1675372301.3201053,0,76301,0,GPS1_frame,62.36530000000039,22.662900000000263,20.5,1.3,586046.6813892038,6915982.351304741,21.0:11.0,34,V
1675372302.3188384,0,76302,0,GPS1_frame,62.36589999999978,22.66240000000016,19.9,1.3,586019.0947797743,6916048.514211661,21.0:11.0,34,V
