Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675373338.242981,0,77338,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:28.0,34,V
1675373339.2603981,0,77339,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:28.0,34,V
1675373340.2573316,0,77340,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373341.2412963,0,77341,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373342.242639,0,77342,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373343.2398527,0,77343,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373344.2394724,0,77344,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373345.2408788,0,77345,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373346.24242,0,77346,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373347.2621298,0,77347,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373348.2442994,0,77348,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373349.2391071,0,77349,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373350.2383268,0,77350,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373351.2395754,0,77351,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373352.2406027,0,77352,0,GPS1_frame,62.33460000000014,22.709600000000137,8.2,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373353.2424545,0,77353,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373354.2956536,0,77354,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373355.247213,0,77355,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373356.241199,0,77356,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373357.2417912,0,77357,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373358.2395415,0,77358,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373359.3152938,0,77359,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373360.2540228,0,77360,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373361.2430265,0,77361,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
